% Model:              test_10_copia5_v2.mph
% Version:            COMSOL 6.0.0.405
% Date:               Jul 18 2023, 09:44
% Dimension:          1
% Nodes:              1032
% Expressions:        1
% Description:        Function
% T (K)                   k_solid_residual_resistivity_ratio_of_100_2(T)
545.5817680665531         377.4109590155947
547.2139220206475         377.3008963427532
548.8460759747419         377.19083366991174
550.4782299288363         377.08077099707026
552.1103838829307         376.9707083242287
553.7425378370251         376.86064565138724
555.3746917911195         376.75058297854576
557.0068457452139         376.6405203057043
558.6389996993083         376.53045763286275
560.2711536534028         376.42039496002127
561.9033076074973         376.3103322871798
563.5354615615917         376.20026961433825
565.1676155156861         376.0902069414968
566.7997694697805         375.9801442686553
568.4319234238749         375.87008159581376
570.0640773779693         375.7600189229723
571.6962313320637         375.6499562501308
573.3283852861581         375.5398935772893
574.9605392402525         375.42983090444784
576.592693194347          375.3197682316063
578.2248471484414         375.2097055587648
579.8570011025358         375.09964288592334
581.4891550566302         374.9895802130818
583.1213090107246         374.87951754024033
584.753462964819          374.76945486739885
586.3856169189135         374.6593921945573
588.0177708730079         374.54932952171583
589.6499248271023         374.43926684887435
591.2820787811967         374.3292041760329
592.9142327352912         374.21914150319134
594.5463866893856         374.10907883034986
596.17854064348           373.9990161575084
597.8106945975744         373.8889534846669
599.4428485516688         373.77889081182536
601.0750025057632         373.6688281389839
602.7071564598576         373.5587654661424
604.339310413952          373.44870279330087
605.9714643680464         373.3386401204594
607.6036183221408         373.2285774476179
609.2357722762354         373.1185147747764
610.8679262303298         373.0084521019349
612.5000801844242         372.8983894290934
614.1322341385186         372.78832675625193
615.764388092613          372.6782640834104
617.3965420467074         372.5682014105689
619.0286960008018         372.45813873772744
620.6608499548962         372.34807606488596
622.2930039089906         372.2380133920444
623.925157863085          372.12795071920294
625.5573118171795         372.01788804636146
627.189465771274          371.9078253735199
628.8216197253684         371.79776270067845
630.4537736794628         371.68770002783697
632.0859276335572         371.5776373549955
633.7180815876516         371.46757468215395
635.350235541746          371.3575120093125
636.9823894958404         371.247449336471
638.6145434499348         371.1373866636295
640.2466974040292         371.027323990788
641.8788513581237         370.9172613179465
643.5110053122181         370.807198645105
645.1431592663125         370.6971359722635
646.7753132204069         370.587073299422
648.4074671745013         370.4770106265805
650.0396211285957         370.366947953739
651.6717750826901         370.2568852808975
653.3039290367846         370.146822608056
654.936082990879          370.03675993521455
656.5682369449734         369.92669726237307
658.2003908990679         369.81663458953153
659.8325448531623         369.70657191669005
661.4646988072567         369.5965092438486
663.0968527613511         369.48644657100704
664.7290067154455         369.37638389816556
666.3611606695399         369.2663212253241
667.9933146236343         369.15625855248254
669.6254685777287         369.04619587964106
671.2576225318231         368.9361332067996
672.8897764859175         368.8260705339581
674.521930440012          368.71600786111657
676.1540843941065         368.6059451882751
677.7862383482009         368.4958825154336
679.4183923022953         368.3858198425921
681.0505462563897         368.2757571697506
682.6827002104841         368.1656944969091
684.3148541645785         368.05563182406763
685.9470081186729         367.9455691512261
687.5791620727673         367.8355064783846
689.2113160268617         367.72544380554314
690.8434699809562         367.6153811327016
692.4756239350506         367.5053184598601
694.107777889145          367.39525578701864
695.7399318432394         367.28519311417716
697.3720857973339         367.1751304413356
699.0042397514283         367.06506776849415
700.6363937055227         366.95500509565267
702.2685476596171         366.8449424228112
703.9007016137115         366.73487974996965
705.5328555678059         366.62481707712817
707.1650095219004         366.5147544042867
708.7971634759948         366.40469173144515
710.4293174300893         366.2946290586037
712.0614713841837         366.1845663857622
713.6936253382781         366.07450371292066
715.3257792923725         365.9644410400792
716.957933246467          365.8543783672377
718.5900872005614         365.7443156943962
720.2222411546558         365.6342530215547
721.8543951087502         365.5241903487132
723.4865490628446         365.4141276758717
725.118703016939          365.30406500303025
726.7508569710335         365.1940023301887
728.3830109251279         365.08393965734723
730.0151648792223         364.97387698450575
731.6473188333167         364.8638143116642
733.2794727874111         364.75375163882273
734.9116267415055         364.64368896598126
736.5437806955999         364.5336262931398
738.1759346496943         364.42356362029824
739.8080886037887         364.31350094745676
741.4402425578832         364.2034382746153
743.0723965119776         364.0933756017738
744.7045504660721         363.98331292893226
746.3367044201665         363.8732502560908
747.9688583742609         363.7631875832493
749.6010123283553         363.65312491040777
751.2331662824497         363.5430622375663
752.8653202365441         363.4329995647248
754.4974741906385         363.3229368918833
756.1296281447329         363.2128742190418
757.7617820988273         363.1028115462003
759.3939360529217         362.99274887335883
761.0260900070163         362.8826862005173
762.6582439611107         362.7726235276758
764.2903979152051         362.66256085483434
765.9225518692995         362.55249818199286
767.5547058233939         362.4424355091513
769.1868597774883         362.33237283630984
770.8190137315827         362.22231016346836
772.4511676856771         362.1122474906268
774.0833216397715         362.00218481778535
775.7154755938659         361.89212214494387
777.3476295479604         361.78205947210233
778.9797835020548         361.67199679926085
780.6119374561492         361.5619341264194
782.2440914102436         361.4518714535779
783.876245364338          361.3418087807364
785.5083993184325         361.2317461078949
787.1405532725269         361.1216834350534
788.7727072266213         361.0116207622119
790.4048611807157         360.9015580893704
792.0370151348101         360.7914954165289
793.6691690889046         360.6814327436874
795.301323042999          360.5713700708459
796.9334769970934         360.4613073980044
798.5656309511878         360.3512447251629
800.1977849052822         360.24118205232145
801.8299388593766         360.1311193794799
803.462092813471          360.02105670663843
805.0942467675654         359.91099403379695
806.7264007216598         359.8009313609555
808.3585546757542         359.69086868811394
809.9907086298488         359.58080601527246
811.6228625839432         359.470743342431
813.2550165380376         359.36068066958944
814.887170492132          359.25061799674796
816.5193244462264         359.1405553239065
818.1514784003208         359.030492651065
819.7836323544152         358.92042997822347
821.4157863085096         358.810367305382
823.047940262604          358.7003046325405
824.6800942166984         358.59024195969903
826.3122481707929         358.4801792868575
827.9444021248873         358.370116614016
829.5765560789818         358.26005394117453
831.2087100330762         358.149991268333
832.8408639871706         358.0399285954915
834.473017941265          357.92986592265004
836.1051718953594         357.8198032498085
837.7373258494538         357.709740576967
839.3694798035482         357.59967790412554
841.0016337576426         357.48961523128406
842.6337877117371         357.3795525584425
844.2659416658315         357.26948988560105
845.8980956199259         357.15942721275957
847.5302495740203         357.0493645399181
849.1624035281147         356.93930186707655
850.7945574822091         356.8292391942351
852.4267114363035         356.7191765213936
854.058865390398          356.60911384855206
855.6910193444924         356.4990511757106
857.3231732985868         356.3889885028691
858.9553272526813         356.27892583002756
860.5874812067757         356.1688631571861
862.2196351608701         356.0588004843446
863.8517891149645         355.9487378115031
865.4839430690589         355.83867513866164
867.1160970231533         355.7286124658201
868.7482509772477         355.6185497929786
870.3804049313421         355.50848712013715
872.0125588854365         355.3984244472956
873.6447128395309         355.28836177445413
875.2768667936255         355.17829910161265
876.9090207477199         355.0682364287711
878.5411747018143         354.95817375592964
880.1733286559087         354.84811108308816
881.8054826100031         354.7380484102467
883.4376365640975         354.62798573740514
885.0697905181919         354.51792306456366
886.7019444722863         354.4078603917222
888.3340984263807         354.2977977188807
889.9662523804752         354.18773504603917
891.5984063345695         354.0776723731977
893.230560288664          353.9676097003562
894.8627142427583         353.85754702751467
896.4948681968528         353.7474843546732
898.1270221509471         353.6374216818317
899.7591761050417         353.52735900899023
901.3913300591362         353.4172963361487
903.0234840132305         353.3072336633072
904.655637967325          353.19717099046574
906.2877919214193         353.08710831762426
907.9199458755138         352.9770456447827
909.5520998296081         352.86698297194124
911.1842537837026         352.75692029909976
912.8164077377969         352.6468576262582
914.4485616918914         352.53679495341675
916.080715645986          352.42673228057527
917.7128696000802         352.31666960773373
919.3450235541748         352.20660693489225
920.977177508269          352.09654426205077
922.6093314623636         351.9864815892093
924.2414854164579         351.8764189163678
925.8736393705524         351.7663562435263
927.5057933246467         351.6562935706848
929.1379472787412         351.5462308978433
930.7701012328355         351.4361682250018
932.40225518693           351.3261055521603
934.0344091410245         351.2160428793188
935.6665630951188         351.1059802064773
937.2987170492133         350.9959175336358
938.9308710033076         350.8858548607943
940.5630249574021         350.7757921879528
942.1951789114964         350.6657295151113
943.827332865591          350.55566684226983
945.4594868196853         350.44560416942835
947.0916407737798         350.33554149658687
948.7237947278741         350.22547882374533
950.3559486819686         350.11541615090385
951.9881026360631         350.0053534780624
953.6202565901574         349.89529080522084
955.2524105442519         349.78522813237936
956.8845644983462         349.6751654595379
958.5167184524407         349.56510278669634
960.148872406535          349.45504011385486
961.7810263606295         349.3449774410134
963.4131803147238         349.2349147681719
965.0453342688184         349.1248520953304
966.6774882229129         349.0147894224889
968.3096421770072         348.9047267496474
969.9417961311017         348.79466407680593
971.573950085196          348.6846014039644
973.2061040392905         348.5745387311229
974.8382579933848         348.46447605828143
976.4704119474793         348.3544133854399
978.1025659015736         348.2443507125984
979.7347198556681         348.13428803975694
981.3668738097624         348.02422536691546
982.9990277638569         347.9141626940739
984.6311817179514         347.80410002123244
986.2633356720457         347.69403734839096
987.8954896261403         347.5839746755495
989.5276435802346         347.47391200270795
991.1597975343291         347.36384932986647
992.7919514884234         347.253786657025
994.4241054425179         347.14372398418345
996.0562593966122         347.033661311342
997.6884133507067         346.9235986385005
999.3205673048012         346.81353596565896
1000.9527212588955        346.7034732928175
1002.58487521299          346.593410619976
1004.2170291670843        346.4833479471345
1005.8491831211788        346.373285274293
1007.4813370752731        346.2632226014515
1009.1134910293677        346.15315992861
1010.745644983462         346.04309725576854
1012.3777989375565        345.933034582927
1014.0099528916508        345.8229719100855
